"id","common_name_crop","species_name","species_name_taxonstand_","species_name_","genus","sps","family","order","gf","wild_progenitor","sources_wild_progenitor","minimum_time_cultivation","minimum_time_domestication","sources_minimum_time_cultivation_domestication","filter_data_antiquity","use_food","use_animal_feed","use","use_primary","sources_use","number_gbif_records","filter_ocurr_gbif","sd_longitude","sd_latitude","mode_ecoreg_code","biogeografic_realm","mode_ecoreg_name","mode_ecoreg_centroid_lon","mode_ecoreg_centroid_lat","median_BIO1","median_BIO2","median_BIO3","median_BIO4","median_BIO5","median_BIO6","median_BIO7","median_BIO8","median_BIO9","median_BIO10","median_BIO11","median_BIO12","median_BIO13","median_BIO14","median_BIO15","median_BIO16","median_BIO17","median_BIO18","median_BIO19","cv_BIO1","cv_BIO2","cv_BIO3","cv_BIO4","cv_BIO5","cv_BIO6","cv_BIO7","cv_BIO8","cv_BIO9","cv_BIO10","cv_BIO11","cv_BIO12","cv_BIO13","cv_BIO14","cv_BIO15","cv_BIO16","cv_BIO17","cv_BIO18","cv_BIO19"
724,"naranjilla","Solanum quitoense","Solanum_quitoense_Lam.","Solanum_quitoense","Solanum","quitoense","Solanaceae","Solanales","woody","Solanum_hirtum_Vahl,Solanum_candidum_Lindl.","90",350,350,"87",1,1,0,"fruit_flower","fruit_flower",90,70,1,0.626263288,2.732077818,"NT0178","Neotropic","Western Ecuador Moist Forests",-79.5005136,-0.35550705,241,95,81,579,301,184,116,251.5,233.5,251.5,232,2115,317,49,72,878,163,878,164.5,16.89771627,12.24615341,6.221180752,41.7101353,13.53869409,23.03854386,9.680046423,17.41953227,17.05522796,17.19073729,16.93997919,41.86859952,43.61475673,96.09379493,53.8380294,44.73863101,93.44753624,54.66912831,97.86787034
725,"Garden_huckleberry","Solanum scabrum","Solanum_scabrum_Mill.","Solanum_scabrum","Solanum","scabrum","Solanaceae","Solanales","herb","Solanum_scabrum_Mill.","90",NA,NA,NA,0,1,0,"multifood_rep&veg","shoot",128,159,1,15.39261504,8.550613058,"AT0707","Afrotropic","Guinean Forest-Savanna Mosaic",-1.44104815,8.87510659,241,101,73,1153.5,319,181,134,243,243,263,230,1338.5,280.5,14.5,67,666,69,237,415,14.6334781,23.16656053,10.84733649,51.01805015,12.40775826,26.49484289,27.57083085,13.52433428,16.84166366,14.95323112,15.74537433,37.97690378,34.60453528,104.0680567,28.6206527,39.05964643,85.40101953,55.13508483,78.60714941
726,"Cocona","Solanum sessiliflorum","Solanum_sessiliflorum_Dunal","Solanum_sessiliflorum","Solanum","sessiliflorum","Solanaceae","Solanales","woody","Solanum_sessiliflorum_Dunal","4",500,500,"4",1,1,0,"fruit_flower","fruit_flower",90,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,"Pitiquiña","Solanum stenotomum","Solanum_stenotomum_Juz._&_Bukasov","Solanum_stenotomum","Solanum","stenotomum","Solanaceae","Solanales","herb","Solanum_stenotomum_Juz._&_Bukasov","90",NA,NA,NA,0,1,0,"root","root",90,449,1,3.616501786,3.026866096,"NT0153","Neotropic","Peruvian Yungas",-74.8506025,-10.72625706,101,148,77,949,189,-8,190,109,86,112,86,822,142,10,70,387,39,267,39,43.5195979,10.14449829,6.2292547,52.96010349,24.29819387,2335.155516,14.52844299,39.60742387,53.29457724,39.31140642,53.74448613,48.58492341,36.36406531,137.2763177,24.83741894,37.37443631,117.3303835,45.45077067,117.5191539
728,"Potato","Solanum tuberosum","Solanum_tuberosum_L.","Solanum_tuberosum","Solanum","tuberosum","Solanaceae","Solanales","herb","Solanum_candolleanum_Berthault,Solanum_demissum_Lindl.,Solanum_acaule_Bitter,Solanum_stoloniferum_Schltdl._&_Bouché","1,3,4,52",10000,8000,"4",1,1,1,"food&forage","root",4,628,1,3.857284271,4.591980057,"NT0153","Neotropic","Peruvian Yungas",-74.8506025,-10.72625706,82,161,70,1463,188,-46.5,219,99,51,100,50,713.5,144,4,86,378,18,238.5,19,44.38035559,12.79175335,9.46886256,59.22882478,22.15724274,118.8676925,18.50356821,38.61446086,71.43095318,38.45595844,73.13281892,44.43820709,35.76507687,123.7934938,20.2694256,37.50073614,103.793237,42.58071468,97.63795361
729,"Poro_poro","Solanum uporo","Solanum_uporo_Dunal","Solanum_uporo","Solanum","uporo","Solanaceae","Solanales","herb","Solanum_uporo_Dunal","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,7,1,105.3317858,19.37054422,"AA0126","Australasia","Vanuatu Rain Forests",167.6143,-15.90076,238,70,57,1715,299,178,121,260,221,260,216,1436,250,48,52,651,166,651,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,"Cannibals_tomato","Solanum viride","Solanum_viride_Schur","Solanum_viride","Solanum","viride","Solanaceae","Solanales","herb","Solanum_viride_Schur","1,4",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,"Service_tree","Sorbus domestica","Sorbus_domestica_L.","Sorbus_domestica","Sorbus","domestica","Rosaceae","Rosales","woody","Sorbus_domestica_L.",NA,2400,NA,"90",1,1,0,"fruit_flower","fruit_flower",90,473,1,4.518800956,3.855082445,"PA0445","Palearctic","Western European Broadleaf Forests",8.24354512,48.41049219,109,89,35,5904,248,-9,256,143,49,185,34,679,74,39,19,202,131,180,155,16.57780641,8.741661062,7.711433488,7.005319045,7.136946155,317.7430035,5.295505307,30.48895021,81.50914635,8.794535018,71.0407127,18.65253457,19.1584151,31.30273757,35.73458751,19.32246512,24.12519794,26.65770583,29.81340793
732,"Columbus_grass","Sorghum almum","Sorghum_almum_Parodi","Sorghum_almum","Sorghum","almum","Poaceae","Poales","graminoid","Sorghum_almum_Parodi","117",NA,NA,NA,0,0,1,"forage","forage",127,1,1,0,0,"NT0150","Neotropic","Alto Parana Atlantic Forests",-51.87623929,-23.4907558,211,134,55,3547,325,84,241,230,178,256,165,1716,210,91,20,506,329,468,385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,"Sorghum","Sorghum bicolor","Sorghum_bicolor_(L.)_Moench","Sorghum_bicolor","Sorghum","bicolor","Poaceae","Poales","graminoid","Sorghum_arundinaceum_(Desv.)_Stapf,Sorghum_arundinaceum_(Desv.)_Stapf","1,3,4",10000,7000,"1,4",1,1,1,"food&forage","seed",4,195,1,6.662390752,4.798044225,"AT0707","Afrotropic","Guinean Forest-Savanna Mosaic",-1.44104815,8.87510659,273,104,68,1183,350,197,142,264,264,288,247,1087,213,6,74,519,47,221,296,6.034647378,28.76545145,13.17140982,72.01938734,11.77788025,18.30308234,42.09832373,9.189575492,7.29716538,9.612862855,6.580641766,58.67420711,50.91801151,124.3520684,40.72118509,49.59759994,105.4088894,68.04012144,88.29818367
734,"Sudangrass","Sorghum drummondii","Sorghum_drummondii_(Nees_ex_Steud.)_Millsp._&_Chase","Sorghum_drummondii","Sorghum","drummondii","Poaceae","Poales","graminoid","Sorghum_drummondii_(Nees_ex_Steud.)_Millsp._&_Chase","128",5000,4000,"4,51",1,0,1,"forage","forage",90,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,"African_yam_bean","Sphenostylis stenocarpa","Sphenostylis_stenocarpa_(A.Rich.)_Harms","Sphenostylis_stenocarpa","Sphenostylis","stenocarpa","Fabaceae","Fabales","herb","Sphenostylis_stenocarpa_(A.Rich.)_Harms","90",NA,NA,NA,0,1,1,"multifood_rep&veg","root",128,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,"Paracress","Spilanthes acmella","Spilanthes_acmella_(L.)_L.","Spilanthes_acmella","Spilanthes","acmella","Asteraceae","Asterales","herb","Spilanthes_acmella_(L.)_L.","90",NA,NA,NA,0,1,0,"shoot","shoot",90,5,1,15.20792006,8.23992711,"IM0172","Indo_malay","Taiwan Subtropical Evergreen Forests",120.9828881,23.85359265,219,84,47,3428,291,137,176,252,201,252,187,2238,559,14,106,1390,49,1390,59,8.276884261,17.1486432,36.7657998,50.73405476,5.300930173,22.26090156,17.65259836,10.19974619,17.40497569,8.426788388,17.26594116,20.75128743,27.80157205,115.6664992,51.08133798,23.52285482,111.6206391,33.59184845,115.4420925
737,"Spinach","Spinacia oleracea","Spinacia_oleracea_L.","Spinacia_oleracea","Spinacia","oleracea","Amaranthaceae","Caryophyllales","herb","Spinacia_turkestanica_Iljin,Spinacia_tetrandra_Roxb.","1,3,4,18,52",1400,1400,"1,4",1,1,0,"multifood_rep&veg","shoot",4,109,1,5.158019657,1.189124117,"PA0808","Palearctic","Gissaro-Alai Open Woodlands",70.26265423,40.06769676,130,129,33,8899,333,-40,381,98,227,242,19,372,66,0,70,171,8,11,134,14.53477738,3.146388107,5.026743698,8.248878226,5.89245813,49.55810994,4.790460147,24.68727285,8.778736695,8.183694982,181.4397917,36.6622014,41.83711952,119.319689,11.63766743,39.36207523,56.80215855,48.04776796,40.28668894
738,"Ambarella","Spondias dulcis","Spondias_dulcis_Parkinson","Spondias_dulcis","Spondias","dulcis","Anacardiaceae","Sapindales","woody","Spondias_dulcis_Parkinson","4",3600,1600,"4",1,1,0,"fruit_flower","fruit_flower",4,39,1,87.58632736,14.48091824,"AA0117","Australasia","Queensland Tropical Rain Forests",147.1827,-19.22271,240.5,88,77.5,755,302.5,191.5,112,255,227.5,258,226.5,1678,333,48,52,962,166,794,161,11.56970564,20.56562161,16.66118644,69.57004015,7.414404381,26.53343829,32.17131868,8.174344755,16.56587066,8.382140209,17.54034964,58.01686023,44.24697932,95.36566384,46.33643758,43.08188633,91.15629322,42.86949601,99.87781918
739,"Ling_nan_suan_zao","Spondias lakonensis","Spondias_lakonensis_Pierre","Spondias_lakonensis","Spondias","lakonensis","Anacardiaceae","Sapindales","woody","Spondias_lakonensis_Pierre","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,49,1,1.290042662,1.537784956,"IM0149","Indo_malay","South China-Vietnam Subtropical Evergreen Forests",109.6318815,22.22267464,257,66,45,2670,319,174,145,271,227,286,218,1337,266,9,84,726,32,457,33,6.384117816,8.888263028,7.81194144,21.83019978,3.562015707,14.93209603,12.91212155,4.563555781,11.04962468,4.593240206,10.70701044,12.35797929,16.03314484,60.26808683,4.60813228,13.43686394,55.98800978,21.35849567,112.3420731
740,"Yellow_mombin","Spondias mombin","Spondias_mombin_L.","Spondias_mombin","Spondias","mombin","Anacardiaceae","Sapindales","woody","Spondias_mombin_L.","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,21,1,7.992655954,7.227655378,"NT0212","Neotropic","Chiquitano Dry Forests",-60.5089879,-16.11770268,256,110,66,1766,329,168,162,258,229,266,229,1142,208,26,57,599,89,470,124,4.413037741,11.45944603,12.05628477,56.80616687,3.529808839,14.83481742,18.62727024,4.242706363,9.317288074,3.926727272,8.544322313,40.80225246,23.54617452,122.3521575,34.49301391,26.45863466,118.0067132,49.77093292,94.47810045
741,"Wild_mango","Spondias pinnata","Spondias_pinnata_(L._f.)_Kurz","Spondias_pinnata","Spondias","pinnata","Anacardiaceae","Sapindales","woody","Spondias_pinnata_(L._f.)_Kurz","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,129,1,6.192140155,6.180631362,"IM0137","Indo_malay","Northern Indochina Subtropical Forests",100.7282662,22.18500201,228,120,53,3257,328,103,225,259,194,260,180,1262,239,15,76,657,56,559,59,9.629510464,19.87168517,17.00730283,29.55228597,5.312455111,38.30699087,20.97016625,6.012400605,15.24030256,7.142246102,16.99109947,31.36440277,29.5504205,137.5068061,17.10693147,27.7825034,124.3307235,29.01444077,183.9775347
742,"Jocote","Spondias purpurea","Spondias_purpurea_L.","Spondias_purpurea","Spondias","purpurea","Anacardiaceae","Sapindales","woody","Spondias_purpurea_L.","4",3100,3100,"77",1,1,0,"fruit_flower","fruit_flower",4,337,1,7.378327386,4.043360153,"NT0230","Neotropic","Southern Pacific Dry Forests",-97.46840141,16.63366459,246,132,69,1626,331,152,178,252,235,266,222,1107,232,4,99.5,613.5,20,379,36,12.01441574,17.366588,10.53054113,48.46346076,8.827803963,28.44984235,22.08011845,11.33083397,13.18146691,11.00417065,15.1380153,49.40347586,39.80481115,185.8657801,21.16362964,38.76583784,160.5189826,44.66771893,175.7138271
743,"Chinese_artichoke","Stachys affinis","Stachys_affinis_Bunge","Stachys_affinis","Stachys","affinis","Lamiaceae","Lamiales","herb","Stachys_affinis_Bunge","90",NA,NA,NA,0,1,0,"root","root",90,126,1,7.390362119,3.440737678,"PA1017","Palearctic","Southeast Tibet Shrublands And Meadows",99.21806408,32.60958585,109,116,30,8050,267.5,-70,324,187,-9,203.5,-9,750,153,4,87,432,14.5,376,15,50.21491843,25.17177705,26.88353737,22.73872038,21.96536863,93.18907351,15.0059135,26.59321998,1470.35257,30.98222745,3648.855844,45.87112809,36.42901377,126.8987495,25.77349239,34.7561566,123.801043,30.14256088,132.5561786
744,"Burahol","Stelechocarpus burahol","Stelechocarpus_burahol_(Blume)_Hook.f._&_Thomson","Stelechocarpus_burahol","Stelechocarpus","burahol","Annonaceae","Magnoliales","woody","Stelechocarpus_burahol_(Blume)_Hook.f._&_Thomson","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,9,1,4.333494011,4.463423888,"IM0168","Indo_malay","Western Java Rain Forests",107.8796298,-6.91876442,254,96,82,333,314,198,115,254,253,257,251,3167,352,166,23,969,559,887,852,5.777337892,6.720787126,4.716060007,15.13218198,4.263607066,9.87613078,5.320456414,5.21308387,6.543676899,5.767790435,5.86178447,22.5604298,17.36795889,34.07550487,33.7468275,15.74666575,32.29664209,21.09420343,47.98479486
745,"Mexican_organ_pipe","Stenocereus griseus","Stenocereus_griseus_(Haw.)_Buxb.","Stenocereus_griseus","Stenocereus","griseus","Cactaceae","Caryophyllales","woody","Stenocereus_griseus_(Haw.)_Buxb.","131",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",131,49,1,1.577061394,2.768684464,"NT1308","Neotropic","Guajira-Barranquilla Xeric Scrub",-73.10576842,11.06124601,273,82,75,928,326,218,108,277,260,283,260,392,109,3,89,232,25,71,61,10.1720633,14.68612386,7.890913049,38.82716348,7.895513123,13.41052969,9.05460286,10.70645963,9.146335521,10.74899948,9.405554302,71.9899239,52.1909813,115.8623443,27.94684819,56.65548526,94.88628063,103.3686856,101.9864662
746,"Gray_ghost_organ_pipe","Stenocereus pruinosus","Stenocereus_pruinosus_(Otto_ex_Pfeiff.)_Buxb.","Stenocereus_pruinosus","Stenocereus","pruinosus","Cactaceae","Caryophyllales","woody","Stenocereus_pruinosus_(Otto_ex_Pfeiff.)_Buxb.","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,223,1,2.892552088,1.809129222,"NT0205","Neotropic","Balsas Dry Forests",-100.1564684,18.46408204,222,141,67,1922,325,109,217,236,205,248,194,661,139,5,92,358,20,224,26,14.73892317,16.5694921,6.50782403,26.92882032,8.754775228,38.25366816,15.23665056,14.00699408,18.48121407,13.49219283,17.10410257,38.23129314,36.30964867,92.68664976,15.40874663,39.88984762,82.98521721,34.95196222,89.89783693
747,"Pitaya","Stenocereus queretaroensis","Stenocereus_queretaroensis_(F.A.C.Weber_ex_Mathes.)_Buxb.","Stenocereus_queretaroensis","Stenocereus","queretaroensis","Cactaceae","Caryophyllales","woody","Stenocereus_queretaroe_NA_","4",5500,100,"4",1,1,0,"multifood_rep","fruit_flower",128,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,"Pitaya_agria","Stenocereus stellatus","Stenocereus_stellatus_(Pfeiff.)_Riccob.","Stenocereus_stellatus","Stenocereus","stellatus","Cactaceae","Caryophyllales","woody","Stenocereus_stellatus_(Pfeiff.)_Riccob.","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,273,1,1.231447329,1.072989607,"NT0205","Neotropic","Balsas Dry Forests",-100.1564684,18.46408204,201,165,69,1958,316,69,234,214,174,223,173,714,157,4,95,378,14,254,23,11.22926574,8.535735118,3.563506784,19.49561147,8.055830498,31.51114504,7.797052373,10.55110428,13.76817556,11.18824816,12.30819444,27.99735564,24.81963456,78.82564919,4.467281038,31.04407444,65.56027128,20.19632611,63.27269614
749,"Stevia","Stevia rebaudiana","Stevia_rebaudiana_(Bertoni)_Bertoni","Stevia_rebaudiana","Stevia","rebaudiana","Asteraceae","Asterales","herb","Stevia_rebaudiana_(Bertoni)_Bertoni","90",NA,NA,NA,0,1,0,"shoot","shoot",90,7,1,1.109632438,2.58501014,"NT0708","Neotropic","Humid Chaco",-58.67741864,-26.24288454,229,119,56,3053,326,128,210,250,196,257,194,1366,178,47,33,462,173,434,251,5.4830522,5.960732055,7.239618015,17.37016342,3.764899717,17.24141746,10.39507454,5.318427731,7.627655573,4.22417685,8.633154027,13.06472052,6.564514706,43.83681676,40.69980134,5.435037074,40.36407623,8.176424923,29.99923707
750,"Jian_peng","Suaeda glauca","Suaeda_glauca_(Bunge)_Bunge","Suaeda_glauca","Suaeda","glauca","Amaranthaceae","Caryophyllales","herb","Suaeda_glauca_(Bunge)_Bunge","90",NA,NA,NA,0,1,0,"shoot","shoot",90,53,1,8.013977887,3.491872647,"PA0424","Palearctic","Huang He Plain Mixed Forests",116.0044117,35.75490089,135,85,24,9311,298,-43,339,243,12,252,12,819,165,18,83,409,56,381,56,29.01655195,25.56098582,12.90138373,15.61247883,7.117861005,119.3850072,16.96558196,12.49681916,656.4313054,10.516518,2547.311831,49.65294638,31.52512918,103.0692567,32.61158446,33.17329934,103.401357,29.07270209,107.9161507
751,"Clove","Syzygium aromaticum","Syzygium_aromaticum_(L.)_Merr._&_L.M.Perry","Syzygium_aromaticum","Syzygium","aromaticum","Myrtaceae","Myrtales","woody","Syzygium_aromaticum_(L.)_Merr._&_L.M.Perry","4",2200,2200,"4",1,1,0,"fruit_flower","fruit_flower",4,21,1,9.186214194,2.413827728,"AA0106","Australasia","Halmahera Rain Forests",127.9601423,0.5702874,260,72,85,313,308,221,84,258,262,262,257,2216,305,102,32,814,373,373,457,6.938976835,11.62983541,4.162050987,37.3969996,5.483073005,9.061263876,11.89408596,7.074637359,7.067050389,6.737411663,7.565589349,24.86906685,28.86962858,31.25173585,29.70556469,25.03243013,23.25199276,43.87655618,50.17526551
752,"Malabar_plum","Syzygium cumini","Syzygium_cumini_(L.)_Skeels","Syzygium_cumini","Syzygium","cumini","Myrtaceae","Myrtales","woody","Syzygium_cumini_(L.)_Skeels","90",6000,NA,"107",1,1,0,"fruit_flower","fruit_flower",90,33,1,12.50428607,6.39644598,"IM0210","Indo_malay","Southeastern Indochina Dry Evergreen Forests",106.1723462,13.20633408,270,92,58,1455,346,190,157,269.5,255,289,249.5,1711,329,5,79.5,841,36,330.5,78,10.59609308,20.5294929,17.27901189,59.87066515,7.417135689,29.72233749,27.04178166,8.153323393,17.36560141,8.558349781,17.9450688,34.48024244,47.33712595,97.19068518,22.86006004,41.97832697,63.29704994,68.79666748,112.3288606
753,"Phul_jamb","Syzygium formosum","Syzygium_formosum_(Wall.)_Masam.","Syzygium_formosum","Syzygium","formosum","Myrtaceae","Myrtales","woody","Syzygium_formosum_(Wall.)_Masam.","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,10,1,7.902499969,4.53539935,"IM0119","Indo_malay","Kayah-Karen Montane Rain Forests",98.30217708,18.26995792,250,99,51.5,2339.5,333,149,187.5,261,235,277.5,213.5,1896,371,8,82.5,985,43,373.5,75.5,11.60110154,19.03905925,19.13430353,56.29612175,13.73134652,27.49079781,30.72188627,9.031666916,18.32274403,10.92131121,17.58503321,33.56965428,33.81897475,99.16597888,26.0432037,35.77974555,78.12229816,73.28168508,99.23324514
754,"Jambos","Syzygium jambos","Syzygium_jambos_(L.)_Alston","Syzygium_jambos","Syzygium","jambos","Myrtaceae","Myrtales","woody","Syzygium_jambos_(L.)_Alston","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,4,1,1.63502953,2.587721437,"IM0146","Indo_malay","Peninsular Malaysian Rain Forests",102.307997,3.93699929,268,84.5,86,372.5,314.5,221,95.5,262.5,270,272,262.5,2396.5,308.5,130,27.5,810.5,405,539.5,809.5,3.553288562,4.291315155,2.685350089,8.740943796,3.380665563,3.963502992,4.651162791,3.049128068,3.607393937,3.611684336,3.411974824,1.96176928,15.08916531,28.31354364,30.36083788,10.19752185,22.95260783,4.481534244,10.97994287
755,"Malay_apple","Syzygium malaccense","Syzygium_malaccense_(L.)_Merr._&_L.M.Perry","Syzygium_malaccense","Syzygium","malaccense","Myrtaceae","Myrtales","woody","Syzygium_malaccense_(L.)_Merr._&_L.M.Perry","4",2000,2000,"4",1,1,0,"fruit_flower","fruit_flower",4,103,1,10.98362035,5.249432138,"AA0703","Australasia","Cape York Peninsula Tropical Savanna",142.99,-14.00205,255.5,83,62,1592,313,186,129,264,245.5,268.5,229,1918,397.5,24,87.5,1093,89.5,784.5,108,9.349199125,13.75355253,18.38249857,62.68683045,7.102970714,16.51354375,20.46671972,9.409053155,11.42077895,9.691003513,11.04404822,30.76382578,18.38837681,100.5294176,55.6651513,17.46539096,98.50839443,28.91115118,91.47185851
756,"Wax_apple","Syzygium samarangense","Syzygium_samarangense_(Blume)_Merr._&_L.M.Perry","Syzygium_samarangense","Syzygium","samarangense","Myrtaceae","Myrtales","woody","Syzygium_samarangense_(Blume)_Merr._&_L.M.Perry","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,2,1,2.508602728,2.903879661,"IM0146","Indo_malay","Peninsular Malaysian Rain Forests",102.307997,3.93699929,270.5,82.5,84,427.5,321,223.5,97.5,264.5,272.5,275.5,264.5,2422,335,124.5,31,878.5,407,550,878.5,1.82985119,7.713892158,0,10.75133118,3.524519782,1.581894365,7.977614967,2.406034416,0.259488727,1.796641549,2.406034416,1.926880576,21.10766511,47.14045208,50.18177157,14.24677294,33.70484412,4.885465034,14.24677294
757,"Polynesian_arrowroot","Tacca leontopetaloides","Tacca_leontopetaloides_(L.)_Kuntze","Tacca_leontopetaloides","Tacca","leontopetaloides","Dioscoreaceae","Dioscoreales","herb","Tacca_leontopetaloides_(L.)_Kuntze","90",NA,NA,NA,0,1,0,"root","root",90,321,1,8.802468025,4.446025695,"AA0701","Australasia","Arnhem Land Tropical Savanna",133.2994244,-12.96433786,269,105,59,1976,345,170,176,281,237,290,236,1343,283,1,105,808,8,406,9,4.130794992,21.15331882,7.692915888,33.94174485,6.665621956,15.45446964,24.26819502,3.60917478,7.036820649,4.495081875,6.601463499,33.15237541,31.49914624,385.2554689,14.63144157,26.9993322,318.2682932,40.53090501,281.2602434
758,"Ceylon_spinach","Talinum fruticosum","Talinum_fruticosum_(L.)_Juss.","Talinum_fruticosum","Talinum","fruticosum","Talinaceae","Caryophyllales","herb","Talinum_fruticosum_(L.)_Juss.","90",NA,NA,NA,0,1,0,"shoot","shoot",90,259,1,22.84802064,14.1887232,"NT1304","Neotropic","Caatinga",-39.86105906,-8.65184436,246,107,71,1276,321,169,150,251,237,260,224,943,187,7,80,475,31,252,100,10.90233867,18.81953941,10.42478782,51.86175717,8.04879447,23.48869287,21.27451108,9.471614173,14.47530806,8.996592889,14.96261852,42.04161095,39.03854847,111.6797689,34.46613335,40.73772926,103.5383975,49.28787747,119.1025043
759,"Fameflower","Talinum paniculatum","Talinum_paniculatum_(Jacq.)_Gaertn.","Talinum_paniculatum","Talinum","paniculatum","Talinaceae","Caryophyllales","herb","Talinum_paniculatum_(Jacq.)_Gaertn.","90",NA,NA,NA,0,1,0,"shoot","shoot",90,205,1,10.05747244,9.495400509,"NT0150","Neotropic","Alto Parana Atlantic Forests",-51.87623929,-23.4907558,213,111,65,1802,297,129,171.5,232,200,237,190,1382.5,191,35,48,503,124.5,434.5,228,12.44157713,15.67016293,14.03390687,45.14656397,7.07140175,32.83700761,20.55991459,9.954688834,18.982626,8.726539939,18.94575922,35.98545298,33.31289509,82.40803007,48.63365361,33.90745979,77.06403231,45.18568434,77.67121882
760,"Gbure","Talinum portulacifolium","Talinum_portulacifolium_(Forssk.)_Asch._ex_Schweinf.","Talinum_portulacifolium","Talinum","portulacifolium","Talinaceae","Caryophyllales","herb","Talinum_portulacifolium_(Forssk.)_Asch._ex_Schweinf.","90",NA,NA,NA,0,1,0,"shoot","shoot",90,99,1,22.34469958,6.837276176,"AT0707","Afrotropic","Guinean Forest-Savanna Mosaic",-1.44104815,8.87510659,250.5,106,71,1183.5,325,165,144,256,229.5,267,225,950,175,7.5,71,432,56,220,108,11.72557826,25.18682795,10.79462463,48.84086731,8.336920913,27.37975837,26.22903095,10.85649812,16.48151976,11.75422053,13.36273326,39.36216814,45.46537353,116.493677,25.9256353,40.79473936,83.10252336,53.24990645,83.39951975
761,"Pitomba","Talisia esculenta","Talisia_esculenta_(A._St.-Hil.)_Radlk.","Talisia_esculenta","Talisia","esculenta","Sapindaceae","Sapindales","woody","Talisia_esculenta_(A._St.-Hil.)_Radlk.","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,308,1,9.709728157,5.481953448,"NT1304","Neotropic","Caatinga",-39.86105906,-8.65184436,240,111,70,1276,316,153,162,248,225,255,218,1216,207,15,67,557,65,311,116,7.173157649,18.06852734,6.960707745,40.46395761,6.293547973,16.95598251,19.59204107,7.982680898,10.03982804,6.725084575,9.598649043,28.42583079,27.7372024,93.50354484,26.43378158,28.21007232,84.45498599,44.36707059,106.1237939
762,"Tamarind","Tamarindus indica","Tamarindus_indica_L.","Tamarindus_indica","Tamarindus","indica","Fabaceae","Fabales","woody","Tamarindus_indica_L.","4",1000,1000,"4,35",1,1,1,"food&forage","fruit_flower",128,11,1,14.90999575,10.47360847,"IM0202","Indo_malay","Central Indochina Dry Forests",103.3078,15.4746,269,96,73.5,918,327.5,188.5,136,269.5,256.5,279,248.5,1691,337.5,19,76,821.5,97.5,459,111,4.442986113,10.60663978,21.42077457,74.0417645,6.695266296,18.29537584,30.96669608,4.561820537,8.839253282,5.325009444,8.40183706,37.10186068,25.58291378,133.3020066,44.16727657,28.17159578,111.7044581,40.28159399,130.3250792
